geo_id,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,armed_forces,civilian_labor_force,employed_pop,unemployed_pop,not_in_labor_force,pop_16_over,pop_in_labor_force,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
49057,22391,63224,1982,1033,4298,1282,1535,1416,3430,4106,3425,1922,1291,256359,128298,128061,33.2,193705,2615,2481,47991,1189,110,7613,208368,1763,85615,68669,27045,93205,7590,729,795,813,25.9,61877,254,43989,21739,16288,10162,5716,291,119,5451,2211,2211,18369,26844,20812,6393,11287,5695,2627050,4354,1644,2610,3430,3285,2877,3447,3787,3313,7303,10726,15645,10727,5077,4561,2829,931,174300,245500,353700,48327,85615,23738,66224,5647,2178,3500,3663,2228,2281,4161,3224,4332,2334,3844,9605,10861,9913,6123,3325,2043,1985,5156,10301,9281,10526,8233,7067,6602,8166,2480,2906,3064,2281,3370,2411,1649,950,9482,10249,10357,5930,3437,1329,2282,5052,9820,9068,8253,8764,7698,6260,6600,2954,4689,2388,3049,4074,1998,2012,2316,229351,2960,1509,2481,14116,2101,2972,5666,1689,19691,262,131076,126524,4552,60041,191379,131338,,,,,2474,1560,10702,11377,27030,31338,72520,13543,1370,112909,14352,199,98557,30979,7002,1240,8292,10230,24043,6939,1146,19508,5579,12505,14140,14149,5345,3408,89,10830,0.3784,11547,3081,43552,6983,17551,15940,16487,73199,14076,14976,3082,4334,2964,727,1458,7093,7563,27221,30,40815,1729,3869,11204,40815,13446,21768,31701,18794,21605,32178,17133,129668,252723,252572,245127,23513,31701,62125,1245,6535,125792,15181,27030,36321,16363,8677,30581,159230,,,,,,,,,,,,,,,,2018
08005,84023,158118,1984,2307,24325,9876,6157,10070,10816,9709,9227,4985,2187,651215,323168,328047,36.9,388194,68094,38609,126911,2743,1841,23338,524304,12829,242141,76768,39919,254250,12109,4924,982,1275,33.4,152482,2779,114394,47869,35448,21347,13348,425,328,12421,2014,1870,32483,45149,53749,26379,52557,34035,9253805,10219,5723,7006,8504,6981,9880,10925,8958,10437,16598,22520,34835,26699,18717,20136,24003,1384,302100,392400,520900,120445,242141,89659,138818,25747,1993,6895,12794,24076,21937,19389,2381,9343,6388,3711,20390,22207,22384,13219,7996,4151,2248,13642,26178,25972,22958,24085,22216,19908,19417,7774,10884,6095,9108,9784,5409,4049,3094,19612,23174,18533,13142,6007,2455,2352,14790,25070,24936,23020,23051,22627,20239,21783,8322,11464,6657,9456,12747,7406,4586,6618,469233,73002,5249,38778,18384,12966,14429,17047,8579,37274,1356,367632,353686,13946,147132,516120,368988,2845,1659,5304,4013,7185,3940,26143,27537,120139,154758,152661,30127,7275,297532,29239,2881,268293,83593,33741,4007,37027,26212,72260,32911,11446,18356,14750,15599,34757,51740,23356,11265,380,20036,0.4584,69896,5530,97101,16826,34918,31079,36607,158146,25586,33304,7396,21163,14472,2326,2790,17998,14054,80199,517,148585,6710,11065,53411,148585,30351,36396,81935,56419,79966,94600,36474,359904,645350,642094,627216,52392,81935,124473,4825,27231,347785,38667,120139,80796,23926,51112,61880,444913,27395,25626,23181,320554,126911,611213,469743,76955,26074,,,,,,,2018
08059,85014,148258,1979,2716,17656,7317,4227,5370,7491,9381,10095,5058,1735,580233,288616,291617,40.3,451104,5829,18056,89889,3117,1607,10542,490344,9320,233272,85890,43551,243016,9744,3543,1231,1288,30.4,162226,3119,117315,35484,28215,19217,8136,688,174,7269,2215,2123,29415,41246,41698,18077,46280,35627,8136855,8397,5701,6798,6511,6239,7214,6722,8892,8389,15123,22054,31796,29919,20663,25624,23230,1388,340800,440200,588400,116418,233272,71046,156535,22488,3768,8752,13375,15132,11988,8699,2279,9483,5096,6138,15462,15945,16827,10026,7090,2803,3578,10614,21793,23040,20650,20452,18791,18347,20613,8545,11092,6659,7657,13199,6875,3975,4583,14651,16060,15540,10007,5580,3075,3187,9463,20166,20707,21320,17518,19221,19234,21347,10456,11514,7552,9456,13919,8388,5992,7264,524901,6402,4120,18397,19454,14473,15222,17436,4496,45278,100,333790,323307,10483,145067,478957,333890,981,970,,,4838,3533,30693,34951,121097,152913,114518,19169,6252,270361,22011,1672,248350,70437,13312,4458,30829,24736,66870,23009,7833,23631,18446,18874,33301,49802,13349,8169,181,22378,0.4222,71571,9149,82409,11784,25239,25859,27016,126230,23894,23490,6660,21839,11024,902,4164,15333,17466,77388,123,155263,4264,9543,16439,155263,23648,31076,67603,45717,62285,96318,42748,324806,570424,574877,561719,39093,67603,121758,5210,30032,318721,33240,121097,68554,27308,53708,61210,420325,29695,21932,24719,288689,,,,,,,,,,,,2018
26099,120114,227394,1975,4339,18823,8495,4361,7731,9649,11795,12742,8911,3117,874759,425723,449036,40.7,686338,105256,36724,23445,2859,1038,18748,851314,4321,347508,62107,31940,367934,20426,3711,3335,792,28.2,257545,247,161686,57822,37782,22155,13824,1234,569,20040,4069,3904,44085,54703,61133,34441,66618,46223,11837600,16835,12481,14624,16740,16895,15626,15927,16714,15384,26521,36306,47943,34904,23844,21970,14794,933,117100,176100,261500,166720,347508,89963,250445,35725,2763,11597,22600,11601,5500,11376,16287,7107,6000,16680,24285,27398,24743,17552,8766,5679,3422,18664,32383,26878,26513,24682,28878,30915,29961,13240,17026,9599,12555,17473,10767,7062,7282,23361,26596,23156,16918,9080,4172,3696,17899,31195,26870,30155,23840,30201,32630,33854,13333,17811,10394,13931,21103,15729,11702,11410,703955,105713,2932,36776,27708,16181,20967,28972,7465,77457,284,458976,438680,20296,254390,713650,459260,2335,1762,6134,4546,1349,580,49137,52873,100454,129761,184009,43451,4205,401224,37284,76,363940,86351,16336,325,46085,23491,89444,25571,4947,93743,20383,16712,47313,44973,17324,8369,360,21283,0.4271,54094,8716,176340,39686,40185,37516,45450,195183,39116,65001,12698,18597,9796,4003,7385,37238,30303,120020,443,152836,8353,21399,30695,152836,30992,76358,101362,77132,119337,132000,53489,470365,866227,866196,847465,95998,101362,223483,4325,13550,427199,65042,100454,155786,53917,43146,104524,619372,37148,36437,32861,413649,,827113,708489,10861,3572,,,,,,,2018
06067,184294,359266,1980,11594,60450,24264,16464,19172,25827,29191,25486,14888,5005,1540975,752842,788133,36.4,679244,147050,244175,361318,4903,4248,82399,1179657,16165,543560,69767,32748,574471,30911,10374,3606,1152,32.6,311219,3694,224921,113990,78195,43631,29512,3643,1409,35795,10303,8620,74323,99080,106334,54801,116310,57436,18878030,28891,22824,21821,22673,18972,21195,20792,20037,21227,39516,52816,72755,55123,39002,47421,38495,1300,286700,376800,493000,251752,543560,232341,370800,38460,9853,28474,36615,21417,19025,35842,13635,11944,8891,19367,49840,48473,56412,30680,18086,8458,10013,30866,61622,59077,57103,45121,47559,46034,45034,19211,25266,14607,17987,25462,14705,11150,10076,49014,49472,50198,29822,17236,8380,8515,30283,61884,58793,55731,47928,49808,48493,50463,18871,29785,16306,21510,32360,21351,14500,17430,874105,152261,11548,248351,42686,22834,26760,32455,22932,109603,1444,765346,723076,42270,448363,1215153,766790,15533,12281,9732,8644,20101,12976,44819,50850,217888,261729,363911,87909,9946,621903,70691,1977,551212,140461,63318,6521,72190,49006,161306,46752,10153,37399,39145,75730,81132,85489,41582,16671,1134,43469,0.4492,110494,22723,229937,62433,76091,81669,85181,401301,97581,122293,18080,36904,19255,11692,12616,39444,45113,183104,1197,286683,16068,36738,143461,286683,57707,78639,163227,136820,175143,201761,86449,827783,1522720,1525075,1487638,217412,163227,364615,12082,46043,711001,104244,217888,203510,74227,73924,186144,1045227,49594,55387,51693,664958,361318,1442121,951988,203954,64633,,,,,,,2018
51153,33090,110771,1992,1429,9083,3275,3374,3512,5064,4616,4655,2408,696,468011,233834,234177,35.4,195735,95782,38376,113113,1695,1082,22097,354898,10044,143861,107925,40575,150475,6614,3130,894,1487,31.3,105749,1036,88170,40651,31303,18267,11879,1075,82,9348,1784,1584,15057,28782,16137,7296,34814,42872,9176650,3224,1495,2378,2584,2851,2908,3210,4091,4263,7943,11913,19946,17565,14094,21402,23994,1658,303600,394800,507100,87324,143861,38112,83976,38631,1128,1108,2846,14263,2450,4428,1645,7337,5510,1451,18247,16505,20615,10508,5940,3446,3543,8147,15244,16253,17602,17593,17100,16409,15474,4247,6207,3177,3678,6380,3579,2892,1048,16654,16253,18230,10637,5201,3446,2919,7789,14915,16192,17141,18766,17145,16535,15433,3842,7319,2964,5938,7048,5383,2144,2283,273188,97459,1695,38547,8952,6888,11667,46063,13429,30627,6293,253386,243136,10250,95054,354733,259679,2744,1955,7446,5623,7452,3955,14989,13601,72913,106242,127649,20886,5998,215658,29610,769,186048,48126,6302,423,20837,23733,44997,12549,4595,6622,12981,27516,27955,45599,11239,4090,220,16812,0.3829,51052,3706,57704,6953,25939,30421,31764,131755,23391,34770,3549,12304,13270,4268,3381,12325,10340,59437,77,108398,2972,3026,50780,108398,23725,20995,49582,40436,33594,61411,29018,253417,463244,462246,447529,29458,49582,83492,2078,11149,245719,24004,72913,51443,17804,41243,41684,299931,18555,59492,11565,234570,113113,,,,,,,,,,,2018
08077,24538,37310,1987,696,5225,1442,1388,1576,2026,1958,2607,1446,1107,153207,74894,78313,41,124158,1160,1956,22657,1374,77,1811,130550,263,61848,49848,28679,67215,5367,,,762,30.8,42377,583,28619,9216,5908,2420,3402,86,0,3308,747,472,13699,11729,11101,3467,5006,3475,1357995,4358,3484,3896,3113,2509,3030,2887,4541,3206,4017,5428,8545,4413,3971,2318,2132,869,164800,229000,339300,26056,61848,19471,43344,2423,2598,5261,1553,1150,668,1151,9067,1606,1977,1814,4353,6245,3596,2835,2139,1315,846,2759,5133,4944,3226,6127,3822,4412,5159,1362,3421,1617,2320,4006,2017,2067,1173,4126,4774,4922,2858,2791,1162,816,2998,4284,4397,4103,4878,5303,4197,5830,2641,2632,1810,2588,4184,2236,2006,2777,143773,1426,2200,1956,8815,212,321,1628,1562,11219,0,74316,69660,4656,48777,123093,74316,,,,,958,882,6985,8976,20202,22746,33709,10030,263,58417,4682,0,53735,21136,8340,3913,5431,6318,18509,3896,1617,3687,2870,3046,8031,7156,3255,1931,0,4165,0.4523,11155,3284,28088,7486,9299,6909,7821,36856,8226,9925,1540,2721,1447,152,1827,5597,4892,18176,63,28879,748,2953,3752,28879,8563,7765,13480,10973,20882,22272,11576,75871,150185,151859,148129,24869,13480,35302,578,5733,68240,9478,20202,22850,8450,7364,17374,104672,,,,,,,,,,,,,,,,2018
04015,33725,56545,1992,3661,4669,1777,1785,1524,3085,2937,3447,2355,1376,209550,105596,103954,52.5,161051,2165,2518,35269,3669,0,3576,174281,407,90270,46060,25450,115269,24999,894,853,669,27.2,63654,53,37124,10454,5698,3480,2144,74,0,4756,1319,1147,14331,13364,8681,2577,2987,2282,1424765,7472,4138,6475,5484,6315,5263,4618,4578,4736,8876,10364,10692,5817,1751,2024,1667,798,88700,189300,283400,41341,90270,26616,70254,1334,2396,2692,1588,2339,1092,1426,31780,3445,2912,891,4593,5557,4601,3016,1917,839,1013,3073,6254,5570,5763,4124,5001,6273,6815,2866,6669,4259,5181,8908,6722,3387,3195,4471,5130,5239,3002,1211,704,1244,3173,4731,5033,3830,4932,4980,6600,8293,3325,5914,4766,5593,8425,7145,3765,2448,191170,2409,4346,2518,12142,518,1350,2683,2299,27101,0,80596,72632,7964,97150,177746,80596,,,,,2164,1785,8550,13859,15673,13439,35609,10644,407,64165,7621,0,56544,24071,14049,635,13103,4811,17016,4611,1618,3421,3054,3882,9854,4832,4971,824,80,6732,0.4334,7353,3802,55424,12529,8566,7552,6323,32899,6374,20798,1922,2557,696,995,3160,10477,7817,27624,83,21302,1329,4176,6245,21302,6360,10023,16106,18841,33124,33556,12682,96973,205705,207653,204416,33183,16106,61519,761,4239,71587,13282,15673,45814,19304,5043,28933,160767,,,,,,,,,,,,,,,,2018
23031,33984,54432,1979,1102,5906,2425,2097,2116,2642,2240,3040,2393,1048,206229,100163,106066,45.8,,,,,,,,,835,88416,66614,34810,111043,22627,572,974,887,31.4,63407,644,41081,11691,9598,6770,2017,417,394,2093,395,395,11131,11061,15718,8004,15533,9558,2761715,3740,3702,4140,3320,3596,4088,4785,2675,3904,6076,8394,13411,9468,6822,6240,4055,974,190600,262900,371100,44408,88416,25009,74040,3728,7525,8097,4169,1678,3490,1759,6498,2357,3197,5412,5144,5066,6437,3542,2198,520,1095,3607,6312,5866,5264,6377,6682,7681,7688,3910,4130,2870,3932,4879,3013,2451,1499,4703,4776,5863,3257,2057,1076,952,3073,5913,6469,5548,6367,6599,7508,8900,3717,5618,3457,4081,5926,3826,3304,3076,196797,1954,1121,2565,8985,5775,5244,5185,1913,18963,495,112645,109898,2747,58227,171367,113140,,,,,,,13267,15422,32485,34257,38788,7163,750,97933,9731,38,88202,23083,4918,940,10154,7512,27639,7397,1459,14633,5007,3050,14881,10823,4458,1945,476,7189,0.4175,14812,3121,48063,9321,7425,9985,8763,39626,7480,8583,2583,5227,2314,593,963,13067,5344,30091,384,41888,796,5203,2351,41888,11158,14277,23200,19375,26992,36130,12902,110549,201870,203654,199882,18083,23200,48920,2272,6316,108729,15479,32485,39091,9871,10969,23570,152863,,,,,,,,,,,,,,,,2018
13215,29538,43324,1978,2407,9477,3096,2252,2535,3197,4776,4828,3682,1616,194160,94670,99490,34.2,77701,90065,4211,14887,107,250,6715,179273,942,72862,47288,24819,85018,12156,3173,905,676,29.4,34996,62,22169,15397,8281,3382,3787,796,316,7116,458,269,15676,16037,12989,6418,7945,3654,1492845,8581,3623,4111,4107,4805,3261,2995,3025,3149,7020,7579,8129,5197,2919,2426,1935,859,85400,141700,213400,25489,72862,37866,57016,1214,2608,4281,7421,5663,3354,2456,1005,1733,3474,4291,6539,6796,7644,3823,2463,1661,1475,4139,9424,7142,6162,5223,5060,5884,4946,2971,2850,1472,2308,2783,1675,953,1277,6613,7187,5877,3633,2736,1266,1930,3486,7516,7325,6003,7121,5542,5793,5732,3633,2479,2453,2505,3613,2411,2215,2421,83257,91077,107,4211,8030,467,831,736,988,16958,5693,83876,75494,8382,61354,150923,89569,,,5113,5205,1103,762,4551,4769,17557,24126,48112,21490,942,70705,9516,0,61189,18330,27849,566,9126,4407,17320,8244,1130,8257,3851,4415,8886,6089,2688,515,315,3739,0.4708,13702,6461,34542,14821,11017,10959,10097,55980,14071,15939,1781,2531,1758,440,3143,6745,5313,21711,54,24027,3535,8360,3341,24027,6654,11170,17367,16276,27837,24070,8856,100806,187584,191381,186497,37726,17367,45152,2857,2346,79353,10354,17557,25288,9900,9816,24898,126892,,,,,,,,,,,,,,,,2018
45019,67360,93097,1987,4598,14776,6218,4183,4192,7133,7404,6733,3156,2573,405905,196418,209487,38.2,263067,106952,6957,20678,982,664,6605,385227,2066,160457,63459,40020,191893,31436,5772,1311,1038,31.4,99491,3315,65455,26701,18630,11509,6811,310,0,8071,1796,1699,22329,29151,40577,15365,38086,12387,4658700,9265,4354,8973,8128,7905,5465,7181,6065,5528,13391,14634,19676,13875,9526,9911,16580,1228,205800,339900,554500,67939,160457,60966,112664,11475,6507,7958,8925,11332,9498,11195,12339,12784,10483,5073,11480,10469,12619,6522,5718,2299,3999,6505,16452,16489,15191,11815,11757,11538,13520,4701,6402,4854,5487,8378,4868,2386,2969,12132,10581,10629,5543,5022,1612,2815,7811,18039,17075,14698,12605,12147,12493,17034,4195,7900,3903,7484,11084,5892,3506,5287,279489,107456,982,6957,12585,5331,6415,4449,1958,31891,3053,214343,208236,6107,116672,334068,217396,,,5331,6628,475,469,16409,16791,83501,104143,79975,23070,1948,178591,15907,97,162684,39191,20373,686,26027,16225,49100,13771,3904,12988,10657,8174,22739,31834,8449,3682,343,5842,0.5069,48224,12044,66074,12423,17575,18623,18289,91612,21672,21054,3720,13534,6607,648,3437,13021,6951,47918,264,91578,6026,10319,12857,91578,16897,17596,44100,38065,60503,64535,19258,224051,394291,400786,391013,55588,44100,71296,5901,14696,205566,24847,83501,58578,10670,33190,35779,290149,,,,,,,,,,,,,,,,2018
48303,44488,71198,1983,3490,15975,5156,2412,4408,5318,4521,4522,3388,1502,307412,151863,155549,31.1,162942,19739,7066,110466,1082,0,5586,196946,1785,115686,50505,27520,129669,13983,5954,1576,733,34.9,64994,111,35618,25142,15995,10280,5493,37,185,9147,1550,1550,34277,39025,20013,3497,6999,1934,2362530,10782,6296,6594,6917,4763,6094,6298,4098,5601,6652,11566,15171,9640,6078,4960,4176,911,88000,148600,229000,50525,115686,50692,84698,3538,3324,6002,5029,7873,5621,6417,6735,8643,5340,5923,10624,10995,9491,6004,8052,3041,4346,11348,12244,10261,8103,10147,7363,7773,8168,4049,3795,2502,3131,4098,2819,2173,1336,10111,10355,9743,5796,6853,4239,3126,11352,11548,9764,10919,8081,7658,7820,7344,4099,5201,2752,4911,4082,4024,2709,3062,249837,21991,2704,7174,28116,1082,443,1803,2073,15357,0,157100,152030,5070,84407,241507,157100,268,577,1333,1322,5101,4282,8170,9507,34662,42436,73119,20491,1693,137828,20310,0,117518,40578,38182,3940,15620,9738,46469,10557,2333,7501,8576,5440,16124,13063,6798,5871,120,5809,0.4829,18809,12253,48756,14682,15957,15973,15894,103912,39658,24211,2276,4540,3023,2400,3705,9068,6136,31148,167,57847,4674,6343,12121,57847,13336,18293,35472,27082,40715,45534,17285,144337,294817,302275,295218,52764,35472,55498,3181,5981,150417,14332,34662,38394,13902,12932,27264,181936,,,,,,,,,,,,,,,,2018
15001,24853,46712,1987,2924,6645,1342,1139,1223,1545,2690,1963,2354,2344,200983,98970,102013,42.5,60911,1405,42855,26030,314,249,48130,174953,1054,71565,57571,32572,88548,16983,1209,671,999,29.1,47396,1958,26386,13334,5777,3373,1981,423,0,7557,1507,1464,11512,12783,11734,4372,11270,6212,2195095,7079,2435,3261,2820,3594,3328,1857,4178,3028,4905,5109,9866,7123,4154,4623,4205,1126,257400,368200,558800,33527,71565,24169,69174,1547,2395,1993,4103,4145,2172,2648,357,1431,2700,2778,6182,7081,5513,2882,1754,1259,770,3807,5679,5874,6172,5531,5616,5660,6609,3063,4778,2743,4701,6194,3514,1464,2124,5597,6190,6134,4051,2200,815,815,3052,6000,6108,6205,5763,6106,5835,6877,3726,4636,2390,5504,5871,3746,2279,2113,65322,1487,917,45875,8673,1616,4363,4913,2764,16899,239,95513,90541,4972,66615,162367,95752,2609,3906,,,1185,1003,3809,6243,27259,29146,43630,13444,1054,78206,15355,0,62851,20346,4937,3707,14959,6409,19981,4593,1285,2594,3360,4585,10754,12158,4437,1719,49,5497,0.5071,15065,2824,39068,14293,11615,9252,9118,44218,6499,10870,2360,5092,2080,540,1481,7988,6185,25726,166,29818,1719,5117,13159,29818,9515,9090,18363,23755,22374,28482,10095,100238,198192,199044,194654,32181,18363,50619,1772,5776,87935,17164,27259,35123,9640,10385,23815,142881,,,,,,,,,,,,,,,,2018
51107,30353,103064,1998,1690,5698,3100,3167,2983,2827,4771,4565,3350,868,406850,201651,205199,36.4,224276,27976,77231,56335,1118,1217,18396,350515,7087,133417,139915,56998,136509,3092,,,1695,28.7,100398,3023,83297,34250,30299,18312,11720,267,0,3951,1231,1141,19741,21292,23435,12755,25499,27970,6775275,1529,1013,1671,1617,2034,2832,1210,3993,2280,5936,7218,13636,12914,13640,20692,41202,1837,393600,533500,694800,91003,133417,33019,72341,39788,815,1567,3060,9604,3565,5309,460,11948,12122,893,14590,16715,17387,9878,4519,1567,2348,6889,10110,13080,16684,17374,17691,14747,12904,4196,4272,3495,3645,3349,2988,1426,1797,14322,14717,17865,9484,4468,1203,1936,7037,10487,14564,18913,16737,16684,14656,10557,4943,5605,2761,4166,5513,4300,2210,2071,257087,28674,1118,77374,11668,7595,10885,24972,9575,19389,1309,227382,219579,7803,76758,305449,228691,7018,2781,2452,1784,3683,1907,18911,14332,91333,143826,114958,10629,3772,183380,19230,2743,164150,40142,6590,1331,14951,12070,39768,13238,6816,9036,8333,17750,19140,66103,8891,2152,77,12838,0.4052,70727,2143,29147,4062,25211,28355,26279,120349,18767,15798,2622,18212,18423,1017,898,5885,6753,53810,192,132917,2255,3354,43407,132917,12012,11407,38724,24519,27576,63413,26236,224204,403842,402252,390468,15476,38724,54920,3791,18106,216325,17302,91333,24285,12245,57164,25373,261925,,,,,56335,377938,261559,40630,17692,,,,,,,2018
37067,58300,92137,1980,3046,15185,4669,3522,5241,7273,6648,8349,6122,2575,379099,180429,198670,38.5,212093,96398,9574,49429,1239,1796,7263,329670,2109,150437,49166,30131,166941,16504,6293,1902,652,29.2,87807,224,56712,25195,12259,8080,3906,216,57,12936,1360,1035,26645,34847,29863,12277,19836,8638,3547885,12430,7451,8308,9598,7495,7805,8470,7755,7110,9961,15709,18013,10675,5996,6237,7424,789,109400,163200,240900,63540,150437,62630,106900,6873,2972,6938,12326,14821,4006,5166,6899,6679,2825,7699,11753,11894,13541,7670,5630,2862,1681,7996,11874,11297,9871,11674,11880,12376,11893,4691,6066,3970,5242,6818,3900,3325,2525,10884,10463,13214,7239,6768,4030,1088,7743,13835,12292,12039,11619,13020,12906,14602,4903,7420,4251,6695,8778,5732,4563,4586,246738,99830,1305,9574,16119,4667,3044,2609,2362,28988,535,183793,173934,9859,117709,302037,184328,914,302,5858,5052,2735,1188,14094,15558,52499,67538,86658,30516,2109,158183,18245,0,139938,30427,21014,310,18541,10781,45950,11485,2888,22842,7935,4514,17407,19708,7930,3643,116,10408,0.4994,31619,10912,67396,17700,19681,18913,19777,92615,19281,29789,3514,8455,6195,4030,3329,12453,8930,46906,567,72240,3918,11646,24173,72240,13282,23446,37149,27817,54538,52244,21601,194258,368351,374673,365991,62398,37149,73340,1611,8120,171624,21479,52499,58894,13024,19496,38837,254643,,,,,,,,,,,,,,,,2018
34025,72769,163558,1973,3218,17797,6226,3367,4775,5083,6738,5261,5942,2018,621354,302643,318711,43.6,465503,43245,34085,68677,279,595,8878,552677,27236,236327,99642,51716,262157,25830,2299,1386,1261,33.7,175902,5334,120171,34662,27458,17445,9724,130,159,7204,2039,1877,38133,33008,30061,18039,31326,25887,10773970,9982,4626,6603,8564,6459,5981,5615,6266,5088,14051,18892,26434,24351,19970,29186,44259,1402,311500,436200,634800,133011,236327,60425,173161,23652,10058,7461,10599,10959,7233,16076,2855,5454,5495,10561,16001,15653,22562,13203,7850,3676,2786,11449,18680,16341,16942,17664,20970,23562,24287,10536,12800,6676,9549,13212,8891,4293,5060,14896,16644,20215,12552,6826,2602,2847,13521,16471,15549,18321,18806,22305,25450,27411,9463,13313,8614,9965,14708,11375,7352,9505,519365,46143,495,34085,26846,8814,11972,34660,31242,48949,478,336724,322545,14179,170428,507630,337202,2588,2512,2920,2502,4298,2846,34501,39403,129895,164689,131726,19365,13044,259474,21361,917,238113,53195,7359,729,27150,21188,79038,34134,9001,16983,13113,13718,33294,47086,16655,10456,347,17480,0.4735,78624,6016,98234,13993,26953,34493,35438,148010,26060,24946,7933,25652,17031,1222,3507,20400,16410,92155,288,150438,7966,16998,26439,150438,22805,24643,75224,49435,65044,100014,36791,328871,615667,617129,603171,40657,75224,106372,4396,19238,316719,33669,129895,90660,22144,55649,50559,438071,20786,65902,34339,297481,68677,,,,,,,,,,,2018
